iso_code,year,alcohol_per_capita,clean_water_access_pct,death_rate,fertility_rate,forest_area_pct,gdp_per_capita,health_expenditure_pc,life_expectancy,life_expectancy_female,life_expectancy_male,physicians_per_1000,pm25_air_pollution,population_65plus_pct,population_total,urban_population_pct,life_expectancy_who,country_name,is_blue_zone,blue_zone_region,latitude,longitude,gini_index
EST,1966,,,10.5,1.87,,,,70.1464634146342,74.285,66.205,,,11.2304219564954,1308597.0,63.0544891357422,,Estonia,0,,58.5953,25.0136,
EST,1967,,,10.4,1.9,,,,70.4324146341464,74.72,66.349,,,11.3751114538583,1318946.0,63.6162986755371,,Estonia,0,,58.5953,25.0136,
EST,1968,,,10.7,2.03,,,,70.0807804878049,74.458,65.912,,,11.5429899895001,1331214.0,64.1745529174805,,Estonia,0,,58.5953,25.0136,
EST,1969,,,11.3,2.13,,,,69.7894634146342,74.432,65.368,,,11.6707767913149,1345249.0,64.6328659057617,,Estonia,0,,58.5953,25.0136,
EST,1970,,,11.2,2.17,,,,69.9242195121951,74.556,65.513,,,11.7651118998168,1360076.0,65.1748926604344,,Estonia,0,,58.5953,25.0136,
EST,1971,,,10.9,2.19,,,,70.1225609756098,74.782,65.685,,,11.8776848116189,1376955.0,65.5471649169922,,Estonia,0,,58.5953,25.0136,
EST,1972,,,11.1,2.13,,,,69.9291951219512,74.646,65.437,,,12.0091593786674,1392518.0,66.1060028076172,,Estonia,0,,58.5953,25.0136,
EST,1973,,,11.1,2.06,,,,70.2300243902439,74.66,66.011,,,12.1124829071388,1405951.0,66.6622848510742,,Estonia,0,,58.5953,25.0136,
EST,1974,,,10.9,2.07,,,,70.3461951219512,75.063,65.854,,,12.2152503600659,1418169.0,67.1876220703125,,Estonia,0,,58.5953,25.0136,
EST,1975,,,11.6,2.04,,,,69.7081219512195,74.743,64.913,,,12.3225900041693,1429352.0,67.6982269287109,,Estonia,0,,58.5953,25.0136,
EST,1976,,,12.1,2.07,,,,69.3450731707317,74.403,64.528,,,12.3960926117774,1439576.0,68.2090377807617,,Estonia,0,,58.5953,25.0136,
EST,1977,,,11.8,2.06,,,,69.4489512195122,74.491,64.647,,,12.463983619114,1450211.0,68.7161407470703,,Estonia,0,,58.5953,25.0136,
EST,1978,,,12.2,2.02,,,,69.2972682926829,74.536,64.308,,,12.5040845933425,1460188.0,69.2126617431641,,Estonia,0,,58.5953,25.0136,
EST,1979,,,12.3,2.0,,,,69.0543170731707,74.207,64.147,,,12.5158844636237,1468333.0,69.6109237264603,,Estonia,0,,58.5953,25.0136,
EST,1980,,,12.3,2.02,,,,69.1147804878049,74.269,64.206,2.938,,12.4672951506404,1477219.0,69.9892807006836,,Estonia,0,,58.5953,25.0136,
EST,1981,,,12.3,2.07,,,,68.9780487804878,74.1,64.1,,,12.2820783672953,1487666.0,70.3328552246094,,Estonia,0,,58.5953,25.0136,
EST,1982,,,11.9,2.07,,,,69.1268292682927,74.3,64.2,,,12.008995868309,1498414.0,70.6393508911133,,Estonia,0,,58.5953,25.0136,
EST,1983,,,12.1,2.16,,,,69.3756097560976,74.6,64.4,,,11.7975402552753,1508745.0,70.8462982177734,,Estonia,0,,58.5953,25.0136,
EST,1984,,,12.6,2.17,,,,69.2780487804878,74.4,64.4,,,11.6246302230225,1518617.0,70.973388671875,,Estonia,0,,58.5953,25.0136,
EST,1985,,,12.7,2.13,,,,69.3804878048781,74.4,64.6,3.35,,11.4231850621476,1528781.0,71.1091384887695,,Estonia,0,,58.5953,25.0136,
EST,1986,,,11.7,2.18,,,,70.0853658536585,74.9,65.5,3.408,,11.3257549363666,1540190.0,71.2458877563477,,Estonia,0,,58.5953,25.0136,
EST,1987,,,11.8,2.27,,,,70.6439024390244,75.1,66.4,3.484,,11.326029428255,1552221.0,71.3310165405273,,Estonia,0,,58.5953,25.0136,
EST,1988,,,11.9,2.27,,,,70.6975609756098,75.0,66.6,,,11.3678302248032,1561900.0,71.4050140380859,,Estonia,0,,58.5953,25.0136,
EST,1989,,,11.8,2.22,,,,70.0390243902439,74.7,65.6,,,11.4731995907088,1568131.0,71.4338586887699,,Estonia,0,,58.5953,25.0136,
EST,1990,,,12.4,2.05,,,,69.4756097560976,74.7,64.5,3.501,14.1677545639083,11.6149839823958,1569174.0,71.2695807435219,,Estonia,0,,58.5953,25.0136,
EST,1991,,,12.6,1.8,,,,69.3731707317073,74.7,64.3,3.526,14.0716674457976,11.8240993341248,1561314.0,70.9558713666771,,Estonia,0,,58.5953,25.0136,
EST,1992,,,13.1,1.71,52.1938664779429,,,68.8634146341464,74.6,63.4,3.249,13.9409653898604,12.2123772571568,1533091.0,70.5333354332329,,Estonia,0,,58.5953,25.0136,
EST,1993,,,14.2,1.49,52.2716914366596,2685.90889287357,,67.909756097561,73.8,62.3,3.186,13.7808777166766,12.6945534991378,1494128.0,70.0366053397264,,Estonia,0,,58.5953,25.0136,39.4
EST,1994,,,15.2,1.42,52.3495163953763,2819.12612100926,,66.5,72.8,60.5,3.171,13.5966337468261,13.1138553947445,1462514.0,69.500313482695,,Estonia,0,,58.5953,25.0136,
EST,1995,,,14.5,1.38,52.4273413540929,3134.38975345407,,67.5439024390244,74.1,61.3,3.156,13.393462800889,13.5138772158425,1436634.0,68.959092258676,,Estonia,0,,58.5953,25.0136,30.1
EST,1996,,,13.4,1.37,52.5051663128096,3380.92630243199,,69.6121951219512,75.4,64.1,3.107,13.14871696878,13.9213996992997,1415594.0,68.4475740642067,,Estonia,0,,58.5953,25.0136,
EST,1997,,,13.3,1.32,52.5829912715263,3682.95230146695,,69.809756097561,75.7,64.2,3.189,12.8491615746915,14.3160796794363,1399535.0,68.0003912958243,,Estonia,0,,58.5953,25.0136,
EST,1998,,,14.0,1.28,52.660816230243,4093.39247738765,,69.3585365853659,75.3,63.7,2.946,12.5141457906205,14.611581257828,1386156.0,67.6521763500664,,Estonia,0,,58.5953,25.0136,37.6
EST,1999,,,13.4,1.3,52.7386411889597,4140.93660232167,,70.0634146341463,75.8,64.6,2.992,12.1630187885636,14.7844703979652,1390244.0,67.43756162347,,Estonia,0,,58.5953,25.0136,
EST,2000,10.45,91.7274540437952,13.2,1.36,52.8164661476763,4070.60902410208,209.97769165,70.4170731707317,76.0,65.1,2.942,11.8151297405178,14.9933750752507,1396985.0,67.385529072627,76.2,Estonia,0,,58.5953,25.0136,35.8
EST,2001,10.45,92.0493031045441,13.3,1.32,53.0456003774475,4502.66614992392,214.70417786,70.2585365853659,76.2,64.6,2.783,11.3922862404784,15.2882046634728,1388115.0,67.3926456349791,65.2,Estonia,0,,58.5953,25.0136,36.0
EST,2002,11.12,92.3747648867097,13.3,1.36,53.2747346072187,5343.18310760735,250.48020935,70.9048780487805,77.0,65.1,2.964,10.8659889979478,15.647710838133,1379350.0,67.4090870965661,71.2,Estonia,0,,58.5953,25.0136,35.8
EST,2003,12.5,92.7037013002634,13.2,1.37,53.5038688369899,7205.40703313243,368.97955322,71.3170731707317,76.9,66.0,2.996,10.3301268581838,16.0261881314513,1370720.0,67.4341760348669,77.1,Estonia,0,,58.5953,25.0136,37.2
EST,2004,13.64,93.0363106098424,13.0,1.47,53.733003066761,8916.0728274602,474.50796509,71.909756097561,77.8,66.3,3.023,9.87858866644381,16.3887820729212,1362550.0,67.467351453949,72.3,Estonia,0,,58.5953,25.0136,33.6
EST,2005,15.25,93.3726106934292,12.8,1.52,53.9621372965322,10414.6381183565,549.63024902,72.5682926829268,78.1,67.3,3.142,9.60526326798543,16.7234688774936,1354775.0,67.5080523578799,67.4,Estonia,0,,58.5953,25.0136,33.4
EST,2006,15.75,93.7124832185729,12.9,1.58,54.1912715263034,12641.4800976473,627.18377686,72.6914634146341,78.3,67.35,3.182,9.49150211652796,17.0809882539691,1346810.0,67.5557177507269,67.6,Estonia,0,,58.5953,25.0136,33.7
EST,2007,15.84,94.0560942424225,13.0,1.69,54.4204057560746,16745.4308011148,866.49945068,72.8146341463415,78.5,67.4,3.26,9.42873775517208,17.3721726152183,1340680.0,67.6097866365576,73.1,Estonia,0,,58.5953,25.0136,31.2
EST,2008,15.09,94.4034704232394,12.5,1.72,54.6495399858457,18205.9064113446,1082.15478516,73.7707317073171,79.2,68.6,3.342,9.37598066324752,17.4424900940412,1337090.0,67.6696980194394,74.2,Estonia,0,,58.5953,25.0136,31.9
EST,2009,14.42,94.7546292638518,12.1,1.7,54.8786742156169,14712.4494217916,1006.50708008,74.8243902439024,80.1,69.8,3.281,9.29224132008397,17.4326363206181,1334515.0,67.7348909034398,75.0,Estonia,0,,58.5953,25.0136,31.4
EST,2010,14.23,95.1094876451163,11.9,1.72,55.1078084453881,14663.7041018705,966.19024658,75.4292682926829,80.5,70.6,3.244,9.13653020501115,17.4402915321171,1331475.0,67.8048042926262,70.8,Estonia,0,,58.5953,25.0136,32.0
EST,2011,14.73,95.4681798403471,11.5,1.61,55.508799245105,17555.5455239426,1061.1628418,76.2292682926829,81.3,71.4,3.294,8.27663619619013,17.571641400301,1327439.0,67.8775556334506,71.3,Estonia,0,,58.5953,25.0136,32.5
EST,2012,15.45,95.8422445867478,11.7,1.56,55.9097900448219,17568.2137969714,1058.71960449,76.3268292682927,81.5,71.4,3.284,7.99013886909247,17.8628188378184,1322696.0,67.9629593320316,81.2,Estonia,0,,58.5953,25.0136,32.9
EST,2013,15.71,96.2281327787838,11.6,1.52,54.9117552334944,19310.3874900757,1194.86206055,77.1414634146341,81.7,72.8,3.335,8.08122179915709,18.1984559754977,1317997.0,68.0923458296768,77.0,Estonia,0,,58.5953,25.0136,35.1
EST,2014,15.64,96.6129585009952,11.8,1.54,55.3027835288705,20581.7898991695,1287.76123047,77.0341463414634,81.9,72.4,3.361,8.70767888073313,18.5609288129198,1314545.0,68.2668382808032,77.1,Estonia,0,,58.5953,25.0136,34.6
EST,2015,15.06,96.9967757831111,11.6,1.58,55.6938118242466,17722.1557669523,1156.20275879,77.590243902439,82.2,73.2,3.417,7.18496063252666,18.88875196261,1315407.0,68.4796609690553,73.1,Estonia,0,,58.5953,25.0136,32.7
EST,2016,13.92,97.3795735563467,11.7,1.6,55.6993328732459,18666.3736521706,1226.0859375,77.6414634146342,82.2,73.3,3.457,6.87835279660374,19.186016024635,1315790.0,68.724038178078,73.2,Estonia,0,,58.5953,25.0136,31.2
EST,2017,12.33,97.6947092733429,11.8,1.59,57.0385964912281,20851.5223496861,1350.12646484,78.0926829268293,82.6,73.8,3.468,6.15485238171865,19.4674154002753,1317384.0,68.9931941915158,78.2,Estonia,0,,58.5953,25.0136,30.4
EST,2018,11.26,97.8880540177548,11.9,1.67,57.0385964912281,23618.1361254581,1553.43347168,78.2439024390244,82.7,74.0,3.483,7.7966811057876,19.6754905294355,1321977.0,69.2803532930133,74.0,Estonia,0,,58.5953,25.0136,30.3
EST,2019,11.26,98.0780494552257,11.6,1.66,57.0385964912281,24021.2501413306,1599.3503418,78.6463414634147,83.0,74.5,3.469,6.84482514683862,19.8965346883511,1326898.0,69.5787397662154,82.6,Estonia,0,,58.5953,25.0136,30.8
EST,2020,10.68,98.2682282623831,11.9,1.58,57.0385964912281,23933.9939421065,1789.03417969,78.5951219512195,83.0,74.4,3.479,6.14573290973003,20.2000948355964,1329522.0,69.8815778947665,82.5,Estonia,0,,58.5953,25.0136,30.7
EST,2021,,98.4411838065781,14.0,1.61,57.0385964912281,27951.1659277744,2091.15649414,76.9439024390244,81.4,72.7,3.43,,20.4337977975588,1330932.0,70.1777274135822,77.1,Estonia,0,,58.5953,25.0136,31.8
EST,2022,,98.6087629231215,12.8,1.41,57.0652937046572,28340.3826549406,1998.74523926,77.8439024390244,82.3,73.6,3.469,,20.6300461857585,1348840.0,70.4892333736738,,Estonia,0,,58.5953,25.0136,32.3
EST,2023,,98.7763375997776,11.7,1.31,57.0652937046572,30264.0064885057,2258.4597168,78.490243902439,83.1,74.1,,,20.9140825455897,1370286.0,70.6770085523126,,Estonia,0,,58.5953,25.0136,30.7
ETH,1960,,,23.934,6.514,,75.3396090705961,,39.615,43.303,36.235,0.009,,2.82118948008444,21376693.0,7.108798308432,,Ethiopia,0,,9.145,40.4897,
ETH,1961,,,23.548,6.533,,76.7301966411733,,40.198,43.779,36.889,,,2.79951220897264,21906102.0,7.24281163556916,,Ethiopia,0,,9.145,40.4897,
ETH,1962,,,23.363,6.561,,77.7901849782504,,40.531,43.991,37.315,,,2.77403289939186,22465126.0,7.37952636193974,,Ethiopia,0,,9.145,40.4897,
ETH,1963,,,23.079,6.586,,79.1726343703284,,40.967,44.431,37.743,,,2.74966812009204,23051637.0,7.51883904180589,,Ethiopia,0,,9.145,40.4897,
ETH,1964,,,22.907,6.612,,83.8368648270969,,41.261,44.719,38.038,,,2.73529963051646,23666548.0,7.6606462294298,,Ethiopia,0,,9.145,40.4897,
ETH,1965,,,22.85,6.63,,88.8500294110243,,41.413,44.954,38.124,0.014,,2.73203323717231,24310612.0,7.80484447907362,,Ethiopia,0,,9.145,40.4897,
ETH,1966,,,24.81,6.661,,93.1549467874985,,39.343,42.642,36.279,,,2.7349297451455,24952689.0,7.95133034499954,,Ethiopia,0,,9.145,40.4897,
ETH,1967,,,22.457,6.684,,96.0864747436757,,41.941,45.48,38.644,,,2.74817297050196,25620276.0,8.10000038146973,,Ethiopia,0,,9.145,40.4897,
ETH,1968,,,22.374,6.7,,99.4743651000667,,42.092,45.639,38.786,,,2.77090872365444,26337930.0,8.25173075699006,,Ethiopia,0,,9.145,40.4897,
ETH,1969,,,22.359,6.719,,102.280177675035,,42.131,45.652,38.845,,,2.79182392377554,27072571.0,8.40744626748687,,Ethiopia,0,,9.145,40.4897,
ETH,1970,,,22.393,6.782,,109.430466337285,,42.115,45.63,38.833,0.012,,2.8075331717185,27829128.0,8.56711640835299,,Ethiopia,0,,9.145,40.4897,
ETH,1971,,,22.344,6.838,,112.736674296624,,42.216,45.662,38.986,,,2.81932521508836,28600106.0,8.73071067498127,,Ethiopia,0,,9.145,40.4897,
ETH,1972,,,23.416,6.895,,119.839997124757,,41.035,44.367,37.913,,,2.82552191291332,29374608.0,8.89819856276453,,Ethiopia,0,,9.145,40.4897,
ETH,1973,,,23.352,6.962,,134.935511021947,,41.103,44.469,37.953,,,2.8266601827142,30166785.0,9.06954956709563,,Ethiopia,0,,9.145,40.4897,
ETH,1974,,,25.262,7.018,,147.855722504485,,39.083,42.27,36.105,,,2.8226662600417,30957273.0,9.24473318336739,,Ethiopia,0,,9.145,40.4897,
ETH,1975,,,25.367,7.079,,144.280537635495,,38.941,42.181,35.923,0.012,,2.8139690279236,31723252.0,9.42371890697266,,Ethiopia,0,,9.145,40.4897,
ETH,1976,,,23.069,7.129,,151.95618662171,,41.32,45.031,37.887,,,2.80837661198709,32534418.0,9.60647623330427,,Ethiopia,0,,9.145,40.4897,
ETH,1977,,,23.219,7.189,,170.40414371556,,41.397,45.132,37.941,,,2.80568597863581,33167272.0,9.79297465775507,,Ethiopia,0,,9.145,40.4897,
ETH,1978,,,23.025,7.229,,178.302480574913,,41.506,45.187,38.088,,,2.80133812198858,33734592.0,9.98318367571788,,Ethiopia,0,,9.145,40.4897,
ETH,1979,,,22.458,7.248,,192.357117273999,,42.376,45.999,38.99,,,2.79667260264802,34238652.0,10.1770727825855,,Ethiopia,0,,9.145,40.4897,
ETH,1980,,,22.171,7.287,,203.685394440965,,42.815,46.431,39.426,0.011,,2.79258200350178,34428514.0,10.3746114737509,,Ethiopia,0,,9.145,40.4897,
ETH,1981,,,21.471,7.313,,212.657517980298,,43.084,46.715,39.677,0.011,,2.78840688134822,35304012.0,10.5757692446068,,Ethiopia,0,,9.145,40.4897,
ETH,1982,,,21.368,7.337,,215.25098547162,,43.434,47.012,40.061,,,2.78365556088083,36701290.0,10.7805155905461,,Ethiopia,0,,9.145,40.4897,
ETH,1983,,,28.219,7.351,,232.683474421159,,36.319,38.88,33.874,,,2.76632856146172,37740817.0,10.9888200069616,,Ethiopia,0,,9.145,40.4897,
ETH,1984,,,27.614,7.356,,214.228860396002,,36.737,39.057,34.492,0.013,,2.73768615956093,38735722.0,11.2015259613264,,Ethiopia,0,,9.145,40.4897,
ETH,1985,,,26.536,7.338,,243.897382584019,,37.747,39.809,35.721,,,2.71725140439258,39842136.0,11.4297619796544,,Ethiopia,0,,9.145,40.4897,
ETH,1986,,,25.905,7.318,,245.977228769295,,38.371,40.129,36.618,,,2.70612194207829,41037656.0,11.67893537982,,Ethiopia,0,,9.145,40.4897,
ETH,1987,,,19.225,7.293,,254.121329421554,,45.892,47.591,44.18,,,2.70940515728913,42460039.0,11.9426809359238,,Ethiopia,0,,9.145,40.4897,
ETH,1988,,,19.37,7.262,,253.248262470167,,45.682,47.231,44.124,0.031,,2.72592638160299,44150825.0,12.2152770565957,,Ethiopia,0,,9.145,40.4897,
ETH,1989,,,19.39,7.229,,256.386475306315,,45.644,47.255,44.032,,,2.73597094121635,45879690.0,12.4910021504654,,Ethiopia,0,,9.145,40.4897,
ETH,1990,,,19.71,7.196,,262.108971053707,,45.117,46.772,43.47,,26.0181512815498,2.73668077830563,47609755.0,12.7641346261628,,Ethiopia,0,,9.145,40.4897,
ETH,1991,,,18.48,7.161,,277.565910365091,,46.657,47.724,45.58,,24.7277745897791,2.75115363500574,49717198.0,13.0289528923177,,Ethiopia,0,,9.145,40.4897,
ETH,1992,,,18.116,7.125,,207.406400863847,,47.279,48.031,46.524,,23.7789540284249,2.75944665330119,51853747.0,13.2797353575599,,Ethiopia,0,,9.145,40.4897,
ETH,1993,,,17.762,7.088,19.0395,168.520401400989,,47.676,48.452,46.898,,23.1402054406654,2.74680031331498,53708891.0,13.5107604305191,,Ethiopia,0,,9.145,40.4897,
ETH,1994,,,17.473,7.051,18.9665,127.685923459033,,47.926,48.769,47.085,0.029,22.780044669679,2.73276081634039,55611508.0,13.7172676452417,,Ethiopia,0,,9.145,40.4897,
ETH,1995,,,17.176,6.998,18.8935,136.523619088963,,48.156,49.083,47.238,,22.6669875586439,2.70218459023172,57537335.0,13.8825578689575,,Ethiopia,0,,9.145,40.4897,44.6
ETH,1996,,,16.662,6.928,18.8205,147.327458851964,,48.697,49.549,47.856,0.025,23.1258761107933,2.66565079756702,59467635.0,14.102746963501,,Ethiopia,0,,9.145,40.4897,
ETH,1997,,,16.185,6.869,18.7475,143.369531498844,,49.21,50.05,48.377,0.023,24.2301733587112,2.64627182239958,61404539.0,14.3073453903198,,Ethiopia,0,,9.145,40.4897,
ETH,1998,,,15.658,6.792,18.6745,126.465095781244,,49.785,50.676,48.899,0.021,25.5713266896022,2.63543817417731,63363524.0,14.5135431289673,,Ethiopia,0,,9.145,40.4897,
ETH,1999,,,15.632,6.721,18.6015,120.734631499865,,49.486,50.831,48.157,0.02,26.7407834906708,2.62112582293287,65374561.0,14.713321685791,,Ethiopia,0,,9.145,40.4897,30.0
ETH,2000,1.2,5.35649608202387,14.681,6.654,18.5285,122.269202606069,5.28970861,50.88,51.57,50.191,0.021,27.3299911491215,2.61417882238302,67411494.0,14.9193096160889,49.5,Ethiopia,0,,9.145,40.4897,
ETH,2001,1.2,5.50169923385074,14.222,6.579,18.4555,118.457204255261,5.50955105,51.428,52.079,50.777,0.028,27.4569433824914,2.61550731767703,69487762.0,15.1177673339844,53.4,Ethiopia,0,,9.145,40.4897,
ETH,2002,1.15,5.66309409202806,13.697,6.499,18.3825,109.593813612988,5.14964151,52.085,52.92,51.255,0.029,27.5334972430797,2.61538141757251,71635517.0,15.333233833313,53.2,Ethiopia,0,,9.145,40.4897,
ETH,2003,1.14,5.83951134971504,13.114,6.4,18.3095,116.800491132777,5.70984173,52.877,53.77,51.992,0.026,27.5918951202344,2.61789081073779,73832663.0,15.5438537597656,54.1,Ethiopia,0,,9.145,40.4897,
ETH,2004,1.21,6.03120942202563,12.519,6.301,16.1585536311313,133.169812538096,5.7385993,53.735,54.888,52.6,0.026,27.6643794033033,2.62392522669668,76077206.0,15.7585906982422,56.6,Ethiopia,0,,9.145,40.4897,29.8
ETH,2005,1.4,6.23808702246284,12.074,6.194,16.0938359195173,158.243458082465,6.4820013,54.364,55.663,53.092,0.031,27.7831924816344,2.63413121136786,78367470.0,15.982967376709,56.3,Ethiopia,0,,9.145,40.4897,
ETH,2006,1.47,6.46039644280695,11.427,6.047,16.0289636874706,189.345737521418,8.42413712,55.402,56.897,53.946,0.026,28.0862784176008,2.6474257804712,80703490.0,16.2148475646973,59.3,Ethiopia,0,,9.145,40.4897,
ETH,2007,1.54,6.70336839959093,10.732,5.887,15.9640279304701,237.146255996319,11.63210678,56.566,58.375,54.82,0.022,28.6266951557229,2.66222544271526,83103217.0,16.0948330261902,59.7,Ethiopia,0,,9.145,40.4897,
ETH,2008,1.53,7.02329053273695,10.067,5.695,15.9002339512815,316.410475118075,13.03863621,57.733,59.772,55.774,0.024,29.3093559085695,2.68168358177019,85543668.0,16.7936706542969,62.3,Ethiopia,0,,9.145,40.4897,
ETH,2009,1.59,7.35898627398436,9.505,5.488,15.8352653925443,368.574712267445,15.1445961,58.715,60.898,56.623,0.025,30.0391738887093,2.70906832045194,88007636.0,17.1511001586914,63.6,Ethiopia,0,,9.145,40.4897,
ETH,2010,1.67,7.71128636267882,8.98,5.282,15.7708287737324,330.619412798644,16.17102051,59.709,61.971,57.542,,30.721062308711,2.74347612300924,90538514.0,17.4937839508057,64.8,Ethiopia,0,,9.145,40.4897,33.2
ETH,2011,1.81,8.07924512922846,8.534,5.08,15.706088146017,343.024942351887,14.62286568,60.595,62.84,58.437,,31.4291559506252,2.78335892110325,93149970.0,17.863790512085,64.3,Ethiopia,0,,9.145,40.4897,
ETH,2012,1.95,8.46331926714929,8.118,4.887,15.6413077967478,452.101031885754,20.00217628,61.443,63.781,59.199,,32.643963058463,2.82747062913659,95798767.0,18.2061367034912,66.8,Ethiopia,0,,9.145,40.4897,
ETH,2013,2.11,8.85663171996232,7.78,4.708,15.5767628847107,484.039833104062,19.26698494,62.161,64.661,59.77,,32.2039077009628,2.86973572023481,98438751.0,18.615514755249,65.9,Ethiopia,0,,9.145,40.4897,
ETH,2014,2.27,9.2652522863261,7.461,4.605,15.5125439694869,549.986577082588,21.6064415,62.927,65.558,60.416,,29.7131511992912,2.90825770080533,101115610.0,19.0262870788574,66.6,Ethiopia,0,,9.145,40.4897,
ETH,2015,2.52,9.6885727559841,7.206,4.529,15.4478434691779,597.912113218663,23.21817207,63.592,66.353,60.962,,31.4436090208599,2.93507038070835,103867135.0,19.451566696167,65.4,Ethiopia,0,,9.145,40.4897,35.0
ETH,2016,2.77,10.1266697265401,6.999,4.473,15.3828977407906,641.651523286233,24.34373283,64.162,67.049,61.418,,30.9271256840247,2.95342136795797,106718162.0,19.8763618469238,65.9,Ethiopia,0,,9.145,40.4897,
ETH,2017,3.08,10.5785829428074,6.786,4.401,15.3182908234333,696.348429076216,24.18239403,64.766,67.746,61.935,,30.4120665058652,2.97727297368099,109666481.0,20.3084850311279,66.4,Ethiopia,0,,9.145,40.4897,
ETH,2018,3.36,11.0450516544031,6.631,4.371,15.2534899740501,739.702022272086,23.5205574,65.257,68.298,62.369,0.075,30.2623392192692,3.00590065682161,112664152.0,20.7838096618652,66.8,Ethiopia,0,,9.145,40.4897,
ETH,2019,3.36,11.525772098229,6.481,4.347,15.1886779997606,793.473247210264,25.93511963,65.741,68.863,62.778,0.089,28.6876946331346,3.03819036170098,115737383.0,21.2486705780029,68.8,Ethiopia,0,,9.145,40.4897,
ETH,2020,3.06,12.0200993070628,6.403,4.274,15.1239877246579,829.790982547947,28.28001595,65.969,69.368,62.779,0.102,27.3053276470482,3.06904890918588,118917671.0,21.6260051727295,70.7,Ethiopia,0,,9.145,40.4897,
ETH,2021,,12.5280484456065,6.638,4.177,15.0601822445542,893.00983544905,26.06931114,65.33,68.715,62.144,0.1,,3.0936119750557,122138588.0,22.1067085266113,69.7,Ethiopia,0,,9.145,40.4897,31.1
ETH,2022,,12.8658193957494,6.093,4.082,14.9955852855138,982.103161506992,27.06845474,66.897,70.313,63.662,0.105,,3.12441623217276,125384287.0,22.7367687225342,,Ethiopia,0,,9.145,40.4897,
ETH,2023,,13.2056538612543,5.96,3.989,14.9308975782695,1055.81091592527,34.79846954,67.315,70.726,64.078,0.143,,3.17131039041743,128691692.0,23.0586471557617,,Ethiopia,0,,9.145,40.4897,
FIN,1960,,,9.0,2.72,,1191.85508873415,,68.819756097561,72.4,65.41,,,7.30287717422517,4429634.0,55.5769661212511,,Finland,0,,61.9241,25.7482,
FIN,1961,,,9.1,2.72,,1341.49900625891,,68.8441463414634,72.24,65.61,,,7.43179492467488,4461005.0,56.2508965736239,,Finland,0,,61.9241,25.7482,
FIN,1962,,,9.5,2.68,,1426.6675637882,,68.5778048780488,72.24,65.09,,,7.53380016899945,4491443.0,56.842618967401,,Finland,0,,61.9241,25.7482,
FIN,1963,,,9.3,2.68,,1538.45703402737,,69.0126829268293,72.68,65.52,,,7.66531344591396,4523309.0,57.3763002065869,,Finland,0,,61.9241,25.7482,
FIN,1964,,,9.3,2.59,,1725.60483489826,,69.2209756097561,72.96,65.66,,,7.85402653323623,4548543.0,57.8611708794806,,Finland,0,,61.9241,25.7482,
FIN,1965,,,9.7,2.48,,1902.03847177709,,68.9778048780488,72.85,65.29,,,8.03934927211537,4563732.0,58.3064615743814,,Finland,0,,61.9241,25.7482,
FIN,1966,,,9.5,2.41,,2031.52331393903,,69.4770731707317,73.17,65.96,,,8.22300142869881,4580869.0,58.7214028795882,,Finland,0,,61.9241,25.7482,
FIN,1967,,,9.5,2.32,,2055.75306771186,,69.6665853658537,73.59,65.93,,,8.40933307385335,4605744.0,59.1152253834001,,Finland,0,,61.9241,25.7482,
FIN,1968,,,9.7,2.14,,1927.29380452918,,69.6163414634146,73.55,65.87,,,8.58948180981947,4626469.0,59.4971596741163,,Finland,0,,61.9241,25.7482,
FIN,1969,,,9.9,1.93,,2201.12415237742,,69.5034146341464,73.56,65.64,,,8.84157813742138,4623785.0,59.8764363400358,,Finland,0,,61.9241,25.7482,
FIN,1970,,,9.6,1.83,,2465.86455526041,,70.179512195122,74.4,66.16,,,9.15052303310354,4606307.0,60.2622859694576,,Finland,0,,61.9241,25.7482,
FIN,1971,,,9.9,1.68,,2716.43223544591,,70.0175609756098,74.32,65.92,,,9.42253873077013,4612124.0,60.663939150681,,Finland,0,,61.9241,25.7482,
FIN,1972,,,9.5,1.58,,3177.9287929756,,70.7073170731707,75.02,66.6,,,9.6949196672909,4639657.0,61.0906264720049,,Finland,0,,61.9241,25.7482,
FIN,1973,,,9.3,1.49,,4173.54485169644,,71.2236585365854,75.69,66.97,,,9.9908174485409,4666081.0,61.5515785217285,,Finland,0,,61.9241,25.7482,
FIN,1974,,,9.5,1.61,,5298.08008790754,,71.1348780487805,75.55,66.93,,,10.2957558649612,4690574.0,62.0522575378418,,Finland,0,,61.9241,25.7482,
FIN,1975,,,9.3,1.68,,6256.10245136117,,71.6736585365854,76.14,67.42,,,10.6108081902407,4711440.0,62.3913764953613,,Finland,0,,61.9241,25.7482,
FIN,1976,,,9.5,1.7,,6740.29145314637,,71.8129268292683,76.31,67.53,,,10.9219417495452,4725664.0,62.6182746887207,,Finland,0,,61.9241,25.7482,
FIN,1977,,,9.3,1.68,,7069.73565139858,,72.350243902439,76.96,67.96,,,11.2354121784681,4738902.0,62.7793235778809,,Finland,0,,61.9241,25.7482,
FIN,1978,,,9.2,1.64,,7629.49572475149,,72.8970731707317,77.43,68.58,,,11.5201948720668,4752528.0,62.8767318725586,,Finland,0,,61.9241,25.7482,
FIN,1979,,,9.2,1.64,,9333.07695567452,,73.1553658536586,77.55,68.97,,,11.7684894276115,4764690.0,62.969898223877,,Finland,0,,61.9241,25.7482,
